"","progression","gamma_slowing","n","K","trial_number","p_value_mmrm","drop_first_occasions","constraints","interpolation","inference","B","p_value_TCT_common","estimate","conf_int_TCT_common_lower","conf_int_TCT_common_upper","se_TCT_common","se_TCT_common_bs","conf_int_TCT_common_lower_bs","conf_int_TCT_common_upper_bs"
"2733","fast",0.75,1000,5,4,4.87921810671053e-08,0,TRUE,"spline","least-squares",0,3.62817583033557e-10,0.66546913495919,0.542000225173324,0.778591538873884,0.0607043950882321,NA,NA,NA
"2734","fast",0.75,1000,5,4,4.87921810671053e-08,0,FALSE,"spline","wald",0,3.48952173823136e-08,0.660082164814096,0.53927759497029,0.780886734657902,0.0616361171923039,NA,NA,NA
"2735","fast",0.75,1000,5,4,4.87921810671053e-08,0,FALSE,"spline","score",0,6.49152154252874e-09,0.674436058544968,0.548587613846942,0.794463011241835,0.0635553253836075,NA,NA,NA
"2736","fast",0.75,1000,5,4,4.87921810671053e-08,0,FALSE,"spline","least-squares",0,3.62817583033557e-10,0.66546913495919,0.542000225173324,0.778591538873884,0.0607043950882321,NA,NA,NA
"2737","fast",0.75,1000,5,4,4.87921810671053e-08,1,TRUE,"spline","wald",0,2.27349676418243e-07,0.673968474813851,0.550499256519744,0.797437693107957,0.0629956566896208,NA,NA,NA
"2738","fast",0.75,1000,5,4,4.87921810671053e-08,1,TRUE,"spline","least-squares",0,2.00397595866234e-09,0.674125195118468,0.548259582847724,0.791302591954426,0.0640464233029977,NA,NA,NA
"2739","fast",0.75,1000,5,4,4.87921810671053e-08,1,FALSE,"spline","wald",0,2.27349676418243e-07,0.673968474813851,0.550499256519744,0.797437693107957,0.0629956566896208,NA,NA,NA
"2740","fast",0.75,1000,5,4,4.87921810671053e-08,1,FALSE,"spline","least-squares",0,2.00397595866234e-09,0.674125195118468,0.548259582847724,0.791302591954426,0.0640464233029977,NA,NA,NA
"2741","fast",0.75,1000,5,5,0.00390347309618596,0,TRUE,"spline","wald",0,0.000165316239768565,0.802012220711186,0.698995564608451,0.90502887681392,0.0525604842309945,NA,NA,NA
"2742","fast",0.75,1000,5,5,0.00390347309618596,0,TRUE,"spline","score",0,0.00041021011212039,0.799305699177502,0.691955633955566,0.907501422285375,0.055872734822122,NA,NA,NA
"2743","fast",0.75,1000,5,5,0.00390347309618596,0,TRUE,"spline","least-squares",0,0.000188487544604934,0.809403968350262,0.712426571762546,0.906971692871897,0.0503680154010919,NA,NA,NA
"2744","fast",0.75,1000,5,5,0.00390347309618596,0,FALSE,"spline","wald",0,0.000165316239768565,0.802012220711186,0.698995564608451,0.90502887681392,0.0525604842309945,NA,NA,NA
"2745","fast",0.75,1000,5,5,0.00390347309618596,0,FALSE,"spline","score",0,0.00041021011212039,0.799305699177502,0.691955633955566,0.907501422285375,0.055872734822122,NA,NA,NA
"2746","fast",0.75,1000,5,5,0.00390347309618596,0,FALSE,"spline","least-squares",0,0.000188487544604934,0.809403968350262,0.712426571762546,0.906971692871897,0.0503680154010919,NA,NA,NA
"2747","fast",0.75,1000,5,5,0.00390347309618596,1,TRUE,"spline","wald",0,0.000331818268850315,0.809918406440547,0.706117227851533,0.91371958502956,0.052960758160754,NA,NA,NA
"2748","fast",0.75,1000,5,5,0.00390347309618596,1,TRUE,"spline","least-squares",0,0.000369833643542451,0.810602359693563,0.709344153487458,0.912281493601795,0.0526298050309391,NA,NA,NA
"2749","fast",0.75,1000,5,5,0.00390347309618596,1,FALSE,"spline","wald",0,0.000331818268850315,0.809918406440547,0.706117227851533,0.91371958502956,0.052960758160754,NA,NA,NA
"2750","fast",0.75,1000,5,5,0.00390347309618596,1,FALSE,"spline","least-squares",0,0.000369833643542451,0.810602359693563,0.709344153487458,0.912281493601795,0.0526298050309391,NA,NA,NA
"2751","fast",0.75,1000,6,1,3.55173780494018e-06,0,TRUE,"spline","wald",0,7.73590969060933e-10,0.761367710225016,0.685320328149721,0.837415092300312,0.0388003976987065,NA,NA,NA
"2752","fast",0.75,1000,6,1,3.55173780494018e-06,0,TRUE,"spline","score",0,0.000888001837585639,0.805930634867579,0.695300099476662,0.918519225523731,0.0566439889702978,NA,NA,NA
"2753","fast",0.75,1000,6,1,3.55173780494018e-06,0,TRUE,"spline","least-squares",0,7.72667415150892e-08,0.751751508462821,0.670109465364385,0.837859259160225,0.0400262419024218,NA,NA,NA
"2754","fast",0.75,1000,6,1,3.55173780494018e-06,0,FALSE,"spline","wald",0,7.73590969060933e-10,0.761367710225016,0.685320328149721,0.837415092300312,0.0388003976987065,NA,NA,NA
"2755","fast",0.75,1000,6,1,3.55173780494018e-06,0,FALSE,"spline","score",0,0.000888001837585639,0.805930634867579,0.695300099476662,0.918519225523731,0.0566439889702978,NA,NA,NA
"2756","fast",0.75,1000,6,1,3.55173780494018e-06,0,FALSE,"spline","least-squares",0,7.72667415150892e-08,0.751751508462821,0.670109465364385,0.837859259160225,0.0400262419024218,NA,NA,NA
"2757","fast",0.75,1000,6,1,3.55173780494018e-06,1,TRUE,"spline","wald",0,1.22922272360881e-09,0.761501700699116,0.684573050679561,0.83843035071867,0.0392500324630238,NA,NA,NA
"2758","fast",0.75,1000,6,1,3.55173780494018e-06,1,TRUE,"spline","least-squares",0,9.68548959892446e-08,0.751675735005565,0.669946262941308,0.837854743851537,0.04028630619916,NA,NA,NA
"2759","fast",0.75,1000,6,1,3.55173780494018e-06,1,FALSE,"spline","wald",0,1.22922272360881e-09,0.761501700699116,0.684573050679561,0.83843035071867,0.0392500324630238,NA,NA,NA
"2760","fast",0.75,1000,6,1,3.55173780494018e-06,1,FALSE,"spline","least-squares",0,9.68548959892446e-08,0.751675735005565,0.669946262941308,0.837854743851537,0.04028630619916,NA,NA,NA
"2761","fast",0.75,1000,6,2,1.11074409426312e-05,0,TRUE,"spline","wald",0,4.40687486502611e-11,0.746483826241818,0.671081024206099,0.821886628277537,0.0384715242884496,NA,NA,NA
"2762","fast",0.75,1000,6,2,1.11074409426312e-05,0,TRUE,"spline","score",0,7.11725515423201e-05,0.755298078287309,0.641433010014117,0.872360150002572,0.058705687194432,NA,NA,NA
"2763","fast",0.75,1000,6,2,1.11074409426312e-05,0,TRUE,"spline","least-squares",0,1.15094636859235e-07,0.748761135377612,0.665888090471882,0.835058699357962,0.0420063348581532,NA,NA,NA
"2764","fast",0.75,1000,6,2,1.11074409426312e-05,0,FALSE,"spline","wald",0,4.40687486502611e-11,0.746483826241818,0.671081024206099,0.821886628277537,0.0384715242884496,NA,NA,NA
"2765","fast",0.75,1000,6,2,1.11074409426312e-05,0,FALSE,"spline","score",0,7.11725515423201e-05,0.755298078287309,0.641433010014117,0.872360150002572,0.058705687194432,NA,NA,NA
"2766","fast",0.75,1000,6,2,1.11074409426312e-05,0,FALSE,"spline","least-squares",0,1.15094636859235e-07,0.748761135377612,0.665888090471882,0.835058699357962,0.0420063348581532,NA,NA,NA
"2767","fast",0.75,1000,6,2,1.11074409426312e-05,1,TRUE,"spline","wald",0,4.71906957955071e-11,0.746550335919401,0.671050798869238,0.822049872969564,0.0385208797945747,NA,NA,NA
"2768","fast",0.75,1000,6,2,1.11074409426312e-05,1,TRUE,"spline","least-squares",0,1.47239793314641e-07,0.748662146872978,0.66550792850907,0.835160167593031,0.0421380710887444,NA,NA,NA
"2769","fast",0.75,1000,6,2,1.11074409426312e-05,1,FALSE,"spline","wald",0,4.71906957955071e-11,0.746550335919401,0.671050798869238,0.822049872969564,0.0385208797945747,NA,NA,NA
"2770","fast",0.75,1000,6,2,1.11074409426312e-05,1,FALSE,"spline","least-squares",0,1.47239793314641e-07,0.748662146872978,0.66550792850907,0.835160167593031,0.0421380710887444,NA,NA,NA
"2771","fast",0.75,1000,6,3,1.60919973772088e-05,0,TRUE,"spline","wald",0,3.59171115071888e-09,0.736709855263105,0.64927488293139,0.82414482759482,0.0446104994894757,NA,NA,NA
"2772","fast",0.75,1000,6,3,1.60919973772088e-05,0,TRUE,"spline","score",0,0.00244288076870247,0.803615474225088,0.682881846708833,0.928421394650984,0.0622801787230127,NA,NA,NA
"2773","fast",0.75,1000,6,3,1.60919973772088e-05,0,TRUE,"spline","least-squares",0,1.81541709083109e-07,0.747189390139391,0.666678111939383,0.83306439022477,0.0424454489075123,NA,NA,NA
"2774","fast",0.75,1000,6,3,1.60919973772088e-05,0,FALSE,"spline","wald",0,3.59171115071888e-09,0.736709855263105,0.64927488293139,0.82414482759482,0.0446104994894757,NA,NA,NA
"2775","fast",0.75,1000,6,3,1.60919973772088e-05,0,FALSE,"spline","score",0,0.00244288076870247,0.803615474225088,0.682881846708833,0.928421394650984,0.0622801787230127,NA,NA,NA
"2776","fast",0.75,1000,6,3,1.60919973772088e-05,0,FALSE,"spline","least-squares",0,1.81541709083109e-07,0.747189390139391,0.666678111939383,0.83306439022477,0.0424454489075123,NA,NA,NA
"2777","fast",0.75,1000,6,3,1.60919973772088e-05,1,TRUE,"spline","wald",0,1.19522247654658e-08,0.742146079646286,0.653488469147776,0.830803690144796,0.0452343059351244,NA,NA,NA
"2778","fast",0.75,1000,6,3,1.60919973772088e-05,1,TRUE,"spline","least-squares",0,5.37212510964986e-07,0.745078262187969,0.662335596035605,0.834273184914552,0.0439228731341831,NA,NA,NA
"2779","fast",0.75,1000,6,3,1.60919973772088e-05,1,FALSE,"spline","wald",0,1.19522247654658e-08,0.742146079646286,0.653488469147776,0.830803690144796,0.0452343059351244,NA,NA,NA
"2780","fast",0.75,1000,6,3,1.60919973772088e-05,1,FALSE,"spline","least-squares",0,5.37212510964986e-07,0.745078262187969,0.662335596035605,0.834273184914552,0.0439228731341831,NA,NA,NA
"2781","fast",0.75,1000,6,4,0.00113338784514718,0,TRUE,"spline","wald",0,1.00645675731315e-05,0.820964327732438,0.741498560699949,0.900430094764927,0.0405445037048154,NA,NA,NA
"2782","fast",0.75,1000,6,4,0.00113338784514718,0,TRUE,"spline","score",0,0.00010280976003707,0.773255401100266,0.661581415196529,0.885679398649117,0.0569142794381035,NA,NA,NA
"2783","fast",0.75,1000,6,4,0.00113338784514718,0,TRUE,"spline","least-squares",0,1.71632521894693e-05,0.819081384723907,0.742682530146698,0.898252215005479,0.0390886320524285,NA,NA,NA
"2784","fast",0.75,1000,6,4,0.00113338784514718,0,FALSE,"spline","wald",0,1.00645675731315e-05,0.820964327732438,0.741498560699949,0.900430094764927,0.0405445037048154,NA,NA,NA
"2785","fast",0.75,1000,6,4,0.00113338784514718,0,FALSE,"spline","score",0,0.00010280976003707,0.773255401100266,0.661581415196529,0.885679398649117,0.0569142794381035,NA,NA,NA
"2786","fast",0.75,1000,6,4,0.00113338784514718,0,FALSE,"spline","least-squares",0,1.71632521894693e-05,0.819081384723907,0.742682530146698,0.898252215005479,0.0390886320524285,NA,NA,NA
"2787","fast",0.75,1000,6,4,0.00113338784514718,1,TRUE,"spline","wald",0,1.14797064199035e-05,0.821723668812977,0.742080195294845,0.901367142331109,0.0406351719451732,NA,NA,NA
"2788","fast",0.75,1000,6,4,0.00113338784514718,1,TRUE,"spline","least-squares",0,2.26160826350803e-05,0.820171377532284,0.743273657671512,0.899961802334433,0.0394065684837772,NA,NA,NA
"2789","fast",0.75,1000,6,4,0.00113338784514718,1,FALSE,"spline","wald",0,1.14797064199035e-05,0.821723668812977,0.742080195294845,0.901367142331109,0.0406351719451732,NA,NA,NA
"2790","fast",0.75,1000,6,4,0.00113338784514718,1,FALSE,"spline","least-squares",0,2.26160826350803e-05,0.820171377532284,0.743273657671512,0.899961802334433,0.0394065684837772,NA,NA,NA
"2791","fast",0.75,1000,6,5,1.09679184241458e-08,0,TRUE,"spline","wald",0,4.44089209850063e-16,0.701655630548215,0.629639930357427,0.773671330739003,0.0367433793471914,NA,NA,NA
"2792","fast",0.75,1000,6,5,1.09679184241458e-08,0,TRUE,"spline","score",0,7.76627347320868e-07,0.723768116588279,0.617775326780237,0.829279583098319,0.0531528617516776,NA,NA,NA
"2793","fast",0.75,1000,6,5,1.09679184241458e-08,0,TRUE,"spline","least-squares",0,7.98624484328392e-11,0.700295828864446,0.620672791167429,0.783550010956876,0.0378229566937358,NA,NA,NA
"2794","fast",0.75,1000,6,5,1.09679184241458e-08,0,FALSE,"spline","wald",0,4.44089209850063e-16,0.701655630548215,0.629639930357427,0.773671330739003,0.0367433793471914,NA,NA,NA
"2795","fast",0.75,1000,6,5,1.09679184241458e-08,0,FALSE,"spline","score",0,7.76627347320868e-07,0.723768116588279,0.617775326780237,0.829279583098319,0.0531528617516776,NA,NA,NA
"2796","fast",0.75,1000,6,5,1.09679184241458e-08,0,FALSE,"spline","least-squares",0,7.98624484328392e-11,0.700295828864446,0.620672791167429,0.783550010956876,0.0378229566937358,NA,NA,NA
"2797","fast",0.75,1000,6,5,1.09679184241458e-08,1,TRUE,"spline","wald",0,8.88178419700125e-16,0.704333954667171,0.632165429383822,0.77650247995052,0.036821352765972,NA,NA,NA
"2798","fast",0.75,1000,6,5,1.09679184241458e-08,1,TRUE,"spline","least-squares",0,3.67349989051197e-10,0.704363632652041,0.623998468236109,0.788367638551329,0.0391034739148459,NA,NA,NA
"2799","fast",0.75,1000,6,5,1.09679184241458e-08,1,FALSE,"spline","wald",0,8.88178419700125e-16,0.704333954667171,0.632165429383822,0.77650247995052,0.036821352765972,NA,NA,NA
"2800","fast",0.75,1000,6,5,1.09679184241458e-08,1,FALSE,"spline","least-squares",0,3.67349989051197e-10,0.704363632652041,0.623998468236109,0.788367638551329,0.0391034739148459,NA,NA,NA
"2801","fast",0.5,50,5,1,0.0172976766078678,0,TRUE,"spline","wald",0,0.00012933900358969,0.217320433957568,-0.183447185093026,0.618088053008163,0.204477032339267,NA,NA,NA
"2802","fast",0.5,50,5,1,0.0172976766078678,0,TRUE,"spline","score",0,0.00217362120353548,0.249266269322929,-0.184058218015174,0.830865867210896,0.230704575355709,NA,NA,NA
"2803","fast",0.5,50,5,1,0.0172976766078678,0,TRUE,"spline","least-squares",0,0.00122395170305758,0.234095887329689,-0.203400928893597,0.786267661632119,0.220410972427394,NA,NA,NA
"2804","fast",0.5,50,5,1,0.0172976766078678,0,FALSE,"spline","wald",0,2.87764871094165e-05,0.129572521838339,-0.278276262988506,0.537421306665185,0.208089938409024,NA,NA,NA
"2805","fast",0.5,50,5,1,0.0172976766078678,0,FALSE,"spline","score",0,0.00211159191372001,0.246929197836885,-0.186503212705685,0.82939187188892,0.231990054550057,NA,NA,NA
"2806","fast",0.5,50,5,1,0.0172976766078678,0,FALSE,"spline","least-squares",0,0.00210303764694931,0.291945959844231,-0.223266372985963,0.701514330185484,0.155238749040387,NA,NA,NA
"2807","fast",0.5,50,5,1,0.0172976766078678,1,TRUE,"spline","wald",0,0.000312523531812214,0.243010981817719,-0.16858348423,0.654605447865439,0.210001035373264,NA,NA,NA
"2808","fast",0.5,50,5,1,0.0172976766078678,1,TRUE,"spline","least-squares",0,0.00185045504287744,0.24158942129382,-0.192375818943916,0.836024724468609,0.215599130946402,NA,NA,NA
"2809","fast",0.5,50,5,1,0.0172976766078678,1,FALSE,"spline","wald",0,0.00142808687845553,0.277793215186032,-0.166088176878126,0.721674607250189,0.226474259509581,NA,NA,NA
"2810","fast",0.5,50,5,1,0.0172976766078678,1,FALSE,"spline","least-squares",0,0.00256336496087929,0.309881093162077,-0.16982766807738,0.829101465362029,0.160654897586586,NA,NA,NA
"2811","fast",0.5,50,5,2,0.340038858341136,0,TRUE,"spline","wald",0,4.18137031665822e-07,0.11581983800119,-0.226628127142039,0.458267803144418,0.17472156011254,NA,NA,NA
"2812","fast",0.5,50,5,2,0.340038858341136,0,TRUE,"spline","score",0,0.0589564790488968,0.174068119273028,-0.27630926578972,1.04974412051012,0.196307372289527,NA,NA,NA
"2813","fast",0.5,50,5,2,0.340038858341136,0,TRUE,"spline","least-squares",0,0.0619256214036808,0.16463060631707,-0.189246295780491,1.07684479590137,0.180149001377718,NA,NA,NA
"2814","fast",0.5,50,5,2,0.340038858341136,0,FALSE,"spline","wald",0,2.16793367702195e-08,0.0722619972581598,-0.252554237532838,0.397078232049157,0.165725614017965,NA,NA,NA
"2815","fast",0.5,50,5,2,0.340038858341136,0,FALSE,"spline","score",0,0.0469243598257492,0.150796338877698,-0.335160422798145,0.976343932372888,0.186638926651752,NA,NA,NA
"2816","fast",0.5,50,5,2,0.340038858341136,0,FALSE,"spline","least-squares",0,0.0873166763694647,0.566222873744338,-0.176351252219139,1.42351426258427,0.164378260373414,NA,NA,NA
"2817","fast",0.5,50,5,2,0.340038858341136,1,TRUE,"spline","wald",0,9.5301658558089e-06,0.148655198198134,-0.228212024945118,0.525522421341387,0.192282728721514,NA,NA,NA
"2818","fast",0.5,50,5,2,0.340038858341136,1,TRUE,"spline","least-squares",0,0.0614242772842667,0.194206939610789,-0.176710476946309,1.08818273651146,0.206705011466499,NA,NA,NA
"2819","fast",0.5,50,5,2,0.340038858341136,1,FALSE,"spline","wald",0,4.97834099721928e-07,0.0931639634214129,-0.26038973807111,0.446717664913936,0.180387856247007,NA,NA,NA
"2820","fast",0.5,50,5,2,0.340038858341136,1,FALSE,"spline","least-squares",0,0.0847789966656549,0.546033011367164,-0.161786104103209,1.44602858914589,0.186574818178534,NA,NA,NA
"2821","fast",0.5,50,5,3,0.858531534930929,0,TRUE,"spline","wald",0,0.15033616150084,0.709218781347104,0.312985140252104,1.1054524224421,0.202163735772923,NA,NA,NA
"2822","fast",0.5,50,5,3,0.858531534930929,0,TRUE,"spline","score",0,0.387662248573686,0.764339172083432,0.282291841333518,1.74070346303173,0.259781879912199,NA,NA,NA
"2823","fast",0.5,50,5,3,0.858531534930929,0,TRUE,"spline","least-squares",0,0.706540299906044,0.951772997854691,0.352816235336524,1.42769560365087,0.117582704720504,NA,NA,NA
"2824","fast",0.5,50,5,3,0.858531534930929,0,FALSE,"spline","wald",0,0.15033616150084,0.709218781347104,0.312985140252104,1.1054524224421,0.202163735772923,NA,NA,NA
"2825","fast",0.5,50,5,3,0.858531534930929,0,FALSE,"spline","score",0,0.387662248573686,0.764339172083432,0.282291841333518,1.74070346303173,0.259781879912199,NA,NA,NA
"2826","fast",0.5,50,5,3,0.858531534930929,0,FALSE,"spline","least-squares",0,0.706540299906044,0.951772997854691,0.352816235336524,1.42769560365087,0.117582704720504,NA,NA,NA
"2827","fast",0.5,50,5,3,0.858531534930929,1,TRUE,"spline","wald",0,0.259925035782142,0.760776494373879,0.344583847123276,1.17696914162448,0.212347089300353,NA,NA,NA
"2828","fast",0.5,50,5,3,0.858531534930929,1,TRUE,"spline","least-squares",0,0.732593682281135,0.958345438710216,0.366522334966329,1.394595525462,0.115179718492448,NA,NA,NA
"2829","fast",0.5,50,5,3,0.858531534930929,1,FALSE,"spline","wald",0,0.259925035782142,0.760776494373879,0.344583847123276,1.17696914162448,0.212347089300353,NA,NA,NA
"2830","fast",0.5,50,5,3,0.858531534930929,1,FALSE,"spline","least-squares",0,0.732593682281135,0.958345438710216,0.366522334966329,1.394595525462,0.115179718492448,NA,NA,NA
"2831","fast",0.5,50,5,4,0.0855526657894584,0,TRUE,"spline","wald",0,6.16646733675452e-11,0.0845600594206374,-0.189801795613125,0.358921914454399,0.139983110505037,NA,NA,NA
"2832","fast",0.5,50,5,4,0.0855526657894584,0,TRUE,"spline","score",0,0.00372449403329789,0.162988698728745,-0.13630035853055,0.656622467526584,0.152211065349975,NA,NA,NA
"2833","fast",0.5,50,5,4,0.0855526657894584,0,TRUE,"spline","least-squares",0,0.0122141357862317,0.203452756363891,0.0105291200619863,0.834530543054575,0.154161158104912,NA,NA,NA
"2834","fast",0.5,50,5,4,0.0855526657894584,0,FALSE,"spline","wald",0,2.61572985493785e-10,0.0908294655871515,-0.191123560930827,0.37278249210513,0.143856228350106,NA,NA,NA
"2835","fast",0.5,50,5,4,0.0855526657894584,0,FALSE,"spline","score",0,0.00310470512031635,0.15250753470878,-0.159659816986332,0.648856282534264,0.154089021774451,NA,NA,NA
"2836","fast",0.5,50,5,4,0.0855526657894584,0,FALSE,"spline","least-squares",0,0.0137023127907252,0.198559380225846,0.00404318649073983,0.850670872497777,0.155257474855923,NA,NA,NA
"2837","fast",0.5,50,5,4,0.0855526657894584,1,TRUE,"spline","wald",0,8.36328784004081e-11,0.0888465897096163,-0.186153524371046,0.363846703790279,0.140308758859769,NA,NA,NA
"2838","fast",0.5,50,5,4,0.0855526657894584,1,TRUE,"spline","least-squares",0,0.0154020225925088,0.210724184973212,0.00853908990300685,0.874126622621576,0.162097652721013,NA,NA,NA
"2839","fast",0.5,50,5,4,0.0855526657894584,1,FALSE,"spline","wald",0,2.24251506253381e-10,0.0802102345899033,-0.20396826070412,0.364388729883927,0.14499169246761,NA,NA,NA
"2840","fast",0.5,50,5,4,0.0855526657894584,1,FALSE,"spline","least-squares",0,0.0162965827095571,0.208952945428962,0.000700325872814368,0.882745735113566,0.166780658533991,NA,NA,NA
"2841","fast",0.5,50,5,5,0.00148100354227965,0,TRUE,"spline","wald",0,1.59452191894616e-06,0.0596361223605557,-0.324417985713926,0.443690230435037,0.195949574126796,NA,NA,NA
"2842","fast",0.5,50,5,5,0.00148100354227965,0,TRUE,"spline","score",0,0.00265196130772094,0.151262701807472,-0.247995714878861,0.818462765675111,0.261780426343232,NA,NA,NA
"2843","fast",0.5,50,5,5,0.00148100354227965,0,TRUE,"spline","least-squares",0,2.1267197971739e-05,0.0868926539317732,-0.260331976204085,0.707538324903836,0.190869479987996,NA,NA,NA
"2844","fast",0.5,50,5,5,0.00148100354227965,0,FALSE,"spline","wald",0,3.98649402377771e-09,0.0141011974676924,-0.314260284140397,0.342462679075782,0.167534446652164,NA,NA,NA
"2845","fast",0.5,50,5,5,0.00148100354227965,0,FALSE,"spline","score",0,0.00131990725436437,0.10892036113338,-0.289917289464522,0.783294473765883,0.225521175200298,NA,NA,NA
"2846","fast",0.5,50,5,5,0.00148100354227965,0,FALSE,"spline","least-squares",0,6.96513763547073e-06,0.039299989152289,-0.315650941292022,0.671710106993092,0.166726053320318,NA,NA,NA
"2847","fast",0.5,50,5,5,0.00148100354227965,1,TRUE,"spline","wald",0,0.00011683265662521,0.103182977700757,-0.353052593589109,0.559418548990622,0.232777527999797,NA,NA,NA
"2848","fast",0.5,50,5,5,0.00148100354227965,1,TRUE,"spline","least-squares",0,0.000254439058572631,0.131941285515246,-0.256405934386228,0.743424324584387,0.241754817255172,NA,NA,NA
"2849","fast",0.5,50,5,5,0.00148100354227965,1,FALSE,"spline","wald",0,1.59913668307254e-07,0.0280009504504599,-0.335511575151646,0.391513476052566,0.185468982322862,NA,NA,NA
"2850","fast",0.5,50,5,5,0.00148100354227965,1,FALSE,"spline","least-squares",0,8.80153839023705e-05,0.0636828774119578,-0.329472134063238,0.697136130233619,0.194391078801476,NA,NA,NA
"2851","fast",0.5,50,6,1,0.307626842532506,0,TRUE,"spline","wald",0,3.32720512079554e-05,0.354572790052977,0.0497377213153141,0.659407858790641,0.155530954212508,NA,NA,NA
"2852","fast",0.5,50,6,1,0.307626842532506,0,TRUE,"spline","score",0,0.135346386688036,0.464068779701203,-0.00820067107194266,1.19750364303468,0.341979817933726,NA,NA,NA
"2853","fast",0.5,50,6,1,0.307626842532506,0,TRUE,"spline","least-squares",0,0.0255903111918733,0.403801065928532,-0.0385917401314003,0.857381399561652,0.16783873073554,NA,NA,NA
"2854","fast",0.5,50,6,1,0.307626842532506,0,FALSE,"spline","wald",0,2.34861745309622e-05,0.346806500406348,0.0440698547162149,0.64954314609648,0.154460310535337,NA,NA,NA
"2855","fast",0.5,50,6,1,0.307626842532506,0,FALSE,"spline","score",0,0.135346368720357,0.464068742786008,-0.00820081839550596,1.19750361966511,0.341979841689606,NA,NA,NA
"2856","fast",0.5,50,6,1,0.307626842532506,0,FALSE,"spline","least-squares",0,0.0272512391519083,0.405751327775664,-0.0444272592755764,0.866708336163718,0.16918060966138,NA,NA,NA
"2857","fast",0.5,50,6,1,0.307626842532506,1,TRUE,"spline","wald",0,5.74945077447264e-05,0.369030591801724,0.0616184907200427,0.676442692883405,0.156845790793356,NA,NA,NA
"2858","fast",0.5,50,6,1,0.307626842532506,1,TRUE,"spline","least-squares",0,0.0300104495070559,0.360831714705921,-0.0159620922405586,0.88005491649605,0.21550126533694,NA,NA,NA
"2859","fast",0.5,50,6,1,0.307626842532506,1,FALSE,"spline","wald",0,4.88059032621724e-05,0.365307974017318,0.0590065811178012,0.671609366916835,0.156279092532099,NA,NA,NA
"2860","fast",0.5,50,6,1,0.307626842532506,1,FALSE,"spline","least-squares",0,0.0319712421621713,0.356955192232929,-0.0175433201494678,0.892788836019073,0.223748511354012,NA,NA,NA
"2861","fast",0.5,50,6,2,0.0244884651389066,0,TRUE,"spline","wald",0,0.0103308865148284,0.485841995205987,0.0928958336530651,0.87878815675891,0.20048641947119,NA,NA,NA
"2862","fast",0.5,50,6,2,0.0244884651389066,0,TRUE,"spline","score",0,0.1473085304517,0.630684874929086,0.175884358063596,1.15230620828239,0.224929541870591,NA,NA,NA
"2863","fast",0.5,50,6,2,0.0244884651389066,0,TRUE,"spline","least-squares",0,0.00228833885848876,0.491189591469629,0.248195569601145,0.733009607591473,0.242942324149204,NA,NA,NA
"2864","fast",0.5,50,6,2,0.0244884651389066,0,FALSE,"spline","wald",0,0.00578513963512295,0.616284279601873,0.343767602489113,0.888800956714633,0.139041675899321,NA,NA,NA
"2865","fast",0.5,50,6,2,0.0244884651389066,0,FALSE,"spline","score",0,0.147308530441225,0.630684874917684,0.175884358036648,1.1523062082732,0.224929541870647,NA,NA,NA
"2866","fast",0.5,50,6,2,0.0244884651389066,0,FALSE,"spline","least-squares",0,0.00420499374393003,0.487279065346386,0.267732324819213,0.737228015591651,0.247771109114936,NA,NA,NA
"2867","fast",0.5,50,6,2,0.0244884651389066,1,TRUE,"spline","wald",0,0.0294454897189522,0.537109839490116,0.120457538239031,0.953762140741201,0.212581610956928,NA,NA,NA
"2868","fast",0.5,50,6,2,0.0244884651389066,1,TRUE,"spline","least-squares",0,0.00246438862022245,0.494665269320495,0.254920536601073,0.725570253746156,0.235444953195071,NA,NA,NA
"2869","fast",0.5,50,6,2,0.0244884651389066,1,FALSE,"spline","wald",0,0.0377090741349924,0.683498578832261,0.384975738225318,0.982021419439204,0.152310370477036,NA,NA,NA
"2870","fast",0.5,50,6,2,0.0244884651389066,1,FALSE,"spline","least-squares",0,0.00454330055856064,0.48920513458534,0.27225305222184,0.730729330364144,0.246065253864992,NA,NA,NA
"2871","fast",0.5,50,6,3,0.00387022914961308,0,TRUE,"spline","wald",0,8.02071742356247e-11,0.338032298327465,0.138433734822348,0.537630861832581,0.101837873083141,NA,NA,NA
"2872","fast",0.5,50,6,3,0.00387022914961308,0,TRUE,"spline","score",0,0.500478521232177,0.791151161908709,0.26858179388748,1.49544059213674,0.273951529360561,NA,NA,NA
"2873","fast",0.5,50,6,3,0.00387022914961308,0,TRUE,"spline","least-squares",0,0.000553203796274233,0.453200247405162,0.219617066507219,0.617977138249294,0.117211775029649,NA,NA,NA
"2874","fast",0.5,50,6,3,0.00387022914961308,0,FALSE,"spline","wald",0,2.74474643013889e-09,0.381373262187048,0.17746311990269,0.585283404471406,0.1040376985969,NA,NA,NA
"2875","fast",0.5,50,6,3,0.00387022914961308,0,FALSE,"spline","score",0,0.500478521179075,0.791151161882205,0.268581793823185,1.49544059211422,0.273951529358464,NA,NA,NA
"2876","fast",0.5,50,6,3,0.00387022914961308,0,FALSE,"spline","least-squares",0,7.33261631571911e-05,0.443498277334678,0.264348147912121,0.620715169424771,0.0887707651922286,NA,NA,NA
"2877","fast",0.5,50,6,3,0.00387022914961308,1,TRUE,"spline","wald",0,3.58681973011699e-11,0.309825150502855,0.105493665702395,0.514156635303316,0.10425267321859,NA,NA,NA
